Brnd_Name,Mftr_Name,Tot_Mftr
Hydroxyzine HCl*,Teva USA,1
Hydroxyzine Pamoate,Actavis/Impax G,1
Hydroxyzine Pamoate,Ahp,1
Hydroxyzine Pamoate,Amneal Pharmace,1
Hydroxyzine Pamoate,Avpak,1
Hydroxyzine Pamoate,Greenstone LLC.,1
Hydroxyzine Pamoate,Heritage Pharma,1
Hydroxyzine Pamoate,Impax/Amneal,1
Hydroxyzine Pamoate,Major Pharmaceu,1
Hydroxyzine Pamoate,Mylan Instituti,1
Hydroxyzine Pamoate,Rising Pharm,1
Hydroxyzine Pamoate,Sandoz,1
Hydroxyzine Pamoate,Teva USA,1
Hyftor,Nobelpharma Ame,1
Hylatopicplus,Ortho/Bausch He,1
Hylenex,Halozyme Therap,1
Hyophen,"Biocomp Pharma,",1
Hyoscyamine Sulfate ER,Alvogen Inc,1
Hyoscyamine Sulfate ER,County/Alvogen,1
Hyoscyamine Sulfate ER,Wallace/Mylan,1
Hyoscyamine Sulfate*,Acella Pharmace*,1
Hyoscyamine Sulfate*,Alvogen Inc*,1
Hyoscyamine Sulfate*,Chartwell Rx Ll,1
Hyoscyamine Sulfate*,County/Alvogen*,1
Hyoscyamine Sulfate*,Method Pharmace,1
Hyoscyamine Sulfate*,Noble Pharmaceu*,1
Hyoscyamine Sulfate*,Patrin Pharma,1
Hyoscyamine Sulfate*,Virtus Pharmace*,1
Hyoscyamine Sulfate*,Wallace/Mylan*,1
Hyosyne,Silarx/Lannett,1
HyperHEP B,Grifols Therape,1
Hyperlyte Cr,B.Braun,1
Hyperrab,Grifols Therape,1
Hyperrab S-D,Grifols Therape,1
Hyperrho S-D,Grifols Therape,1
Hypertet,Grifols Therape,1
Hyqvia,Baxalta US Inc.,1
Hysept,Patrin Pharma,1
Hysingla ER,Purdue Pharma L,1
Hyzaar,Merck Sharp & D,1
Hyzaar,Organon LLC,1
I-Caps,Alcon Consumer,1
I-Vite,Rugby,2
IVermectin*,Edenbridge Phar,1
IVermectin*,Perrigo/Padagis,1
IVermectin*,Taro Pharm USA,1
IVermectin*,Teva USA,1
Ibandronate Sodium*,Alvogen Inc,1
Ibandronate Sodium*,Apotex Corp*,1
Ibandronate Sodium*,Aurobindo Pharm,1
Ibandronate Sodium*,Auromedics-Eugi,1
Ibandronate Sodium*,Dr.Reddy'S Lab,1
Ibandronate Sodium*,Macleods Pharma,1
Ibandronate Sodium*,Mylan Instituti,1
Ibandronate Sodium*,Sagent Pharmace,1
Ibrance,Pfizer US Pharm,1
Ibsrela,"Ardelyx, Inc",1
Ibu,Dr.Reddy'S Lab,1
Ibuprofen,Actavis/Teva,1
Ibuprofen,Ahp,1
Ibuprofen,Amneal Pharmace,1
Ibuprofen,Ascend Laborato,1
Ibuprofen,Aurobindo Pharm,1
Ibuprofen,Chartwell Rx Ll,1
Ibuprofen,Eci Pharmaceuti,1
Ibuprofen,Exelan Pharmace,1
Ibuprofen,Florida Pharmac,1
Ibuprofen,Hi-Tech/Akorn C,1
Ibuprofen,Legacy Pharmace,1
Ibuprofen,Major Pharmaceu,1
Ibuprofen,Mckesson Packag,1
Ibuprofen,Method Pharmace,1
Ibuprofen,Perrigo/Padagis,1
Ibuprofen,Pharm Assoc Inc,1
Ibuprofen,Slate Run Pharm,1
Ibuprofen,Strides Pharma,1
Ibuprofen,Taro Pharm USA,1
Ibuprofen,Time-Cap Labs,1
Ibuprofen,UDL,1
Ibuprofen,Vistapharm,1
Ibuprofen-Famotidine,Ascend Laborato,1
Ibuprofen-Famotidine,Lupin Pharmaceu,1
Ibuprofen-Famotidine,Teva USA,1
Ic Green,Akorn Inc.,1
Icaps Areds2,Alcon Consumer,2
Icaps Mv,Alcon Consumer,1
Icatibant,Apotex Corp,1
Icatibant,"Cipla USA, Inc.",1
Icatibant,Fresenius Kabi,1
Icatibant,Leucadia/Hikma,1
Icatibant,Teva USA,1
Iclusig,Takeda Pharmace,1
Icosapent Ethyl,Apotex Corp,1
Icosapent Ethyl,Dr.Reddy'S Lab,1
Icosapent Ethyl,Teva USA,1
Icosapent Ethyl,West-Ward/Hikma,1
Idelvion,CSL Behring LLC,1
Idhifa,Celgene/BMS,1
Iferex 150,Nnodum Corp,1
Iferex 150 Forte,Nnodum Corp,1
Ifex,Baxter Healthca,1
Ifosfamide,App/Fresenius K,1
Ifosfamide,Baxter Healthca,1
Ifosfamide,Teva Parenteral,1
Ifosfamide,West-Ward/Hikma,1
Ilaris,Novartis,1
Ilevro,Novartis,1
Illuccix,Telix Pharmaceu,1
Ilumya,Sun Pharma Glob,1
Iluvien,Alimera Science,1
Imatinib Mesylate,Apotex Corp,1
Imatinib Mesylate,Armas Pharmaceu,1
Imatinib Mesylate,Aurobindo Pharm,1
Imatinib Mesylate,Bluepoint Labor,1
Imatinib Mesylate,Breckenridge,1
Imatinib Mesylate,Dr.Reddy'S Lab,1
Imatinib Mesylate,Mylan,1
Imatinib Mesylate,Mylan Instituti,1
Imatinib Mesylate,Northstar Rx Ll,1
Imatinib Mesylate,Sun Pharma Glob,1
Imatinib Mesylate,Teva USA,1
Imbruvica,"Pharmacyclics,",1
Imcivree,Rhythm Pharmace,1
Imdevimab (Regn10987) (Eua),Regeneron Pharm,1
Imfinzi,Astrazeneca,1
Imipenem-Cilastatin Sodium,App/Fresenius K,1
Imipenem-Cilastatin Sodium,Fresenius Kabi,1
Imipenem-Cilastatin Sodium,Fresenius/Novap,1
Imipenem-Cilastatin Sodium,WG Critical Car,1
Imipramine HCl,Leading Pharma,1
Imipramine HCl,Oxford Pharmace,1
Imipramine HCl,Par Pharm.,1
Imipramine HCl,Sandoz,1
Imipramine HCl,Strides Pharma,1
Imipramine Pamoate,Lupin Pharmaceu,1
Imipramine Pamoate,Roxane/West-War,1
Imiquimod,Glenmark Pharma,1
Imiquimod,Oceanside Pharm,1
Imiquimod,Perrigo/Padagis,1
Imiquimod,Sandoz,1
Imiquimod,Taro Pharm USA,1
Imiquimod,Teva USA,1
Imitrex,Glaxosmithkline,1
Imitrex*,Glaxosmithkline*,1
Imlygic,Amgen,1
Implanon,Merck Sharp & D,1
Imuran,Sebela Pharmace,1
Imvexxy,Therapeuticsmd,1
Inbrija,Acorda Therapeu,1
Incassia,Aurobindo Pharm,1
Increlex,Ipsen Biopharma,1
Incruse Ellipta,Glaxosmithkline,1
Indapamide,Actavis/Teva,1
Indapamide,Amerigen Pharma,1
Indapamide,Ani Pharmaceuti,1
Indapamide,Mylan,1
Inderal La,Ani Pharmaceuti,1
Inderal XL,Ani Pharmaceuti,1
Indigo Carmine,Amer. Regent,1
Indocin*,Egalet/Zyla Lif*,1
Indocin*,Iroko Ph/Egalet*,1
Indomethacin,Avet Pharmaceut,1
Indomethacin,Avpak,1
Indomethacin,Camber Pharmace,1
Indomethacin,Chartwell Rx Ll,1
Indomethacin,Glenmark Pharma,1
Indomethacin,Mylan Instituti,1
Indomethacin ER,Amneal Pharmace,1
Indomethacin ER,Camber Pharmace,1
Indomethacin ER,Glenmark Pharma,1
Indomethacin ER,"KVK-Tech, Inc.",1
Infant-Toddler Iron,Rugby,1
Infant-Toddler Vitamin A-C-D,Rugby,1
Infed,Actavis/Allerga,1
Infed,Allergan Inc.,1
Inflectra,Pfizer US Pharm,1
Infliximab,Janssen Biotech,1
Infugem,Sun Pharmaceuti,1
Infumorph,West-Ward/Hikma,1
Infuvite Adult,Baxter Healthca,1
Infuvite Adult,Baxter/Novaplus,1
Infuvite Adult,Baxter/Premierp,1
Infuvite Pediatric,Baxter Healthca,1
Infuvite Pediatric,Baxter/Premierp,1
Ingrezza,Neurocrine Bios,1
Ingrezza Initiation Pack,Neurocrine Bios,1
Injectafer,Amer. Regent,1
Inlyta,Pfizer US Pharm,1
Innopran XL,Ani Pharmaceuti,1
Inqovi,Taiho Oncology,1
Inrebic,Celgene/BMS,1
Inspirachamber,Lupin Pharma,4
Inspra,Pfizer/Viatris,1
Insulin Aspart,Novo Nordisk,1
Insulin Aspart Flexpen,Novo Nordisk,1
Insulin Aspart Penfill,Novo Nordisk,1
Insulin Aspart Prot Mix 70-30,Novo Nordisk,1
Insulin Degludec,Novo Nordisk,1
Insulin Degludec Pen (U-100),Novo Nordisk,1
Insulin Degludec Pen (U-200),Novo Nordisk,1
Insulin Glargine,Winthrop US,1
Insulin Glargine Solostar,Winthrop US,1
Insulin Glargine-Yfgn,Mylan Specialty,1
Insulin Lispro,Eli Lilly & Co.,1
Insulin Lispro Junior Kwikpen,Eli Lilly & Co.,1
Insulin Lispro Kwikpen U-100,Eli Lilly & Co.,1
Insulin Lispro Protamine Mix,Eli Lilly & Co.,1
Insulin Syringe,Bd Diabetes,4
Integrilin,Merck Sharp & D,1
Intelence,Janssen Product,1
Intralipid,Baxter Healthca,1
Intrarosa,Amag/Covis Phar,1
Intrarosa,Millicent Pharm,1
Intron A,Merck Sharp & D,1
Intuniv,Shire US Inc.,1
Invanz*,Merck Sharp & D*,1
Invega,Janssen Pharm.,1
Invega Hafyera,Janssen Pharm.,1
Invega Sustenna,Janssen Pharm.,1
Invega Trinza,Janssen Pharm.,1
Inveltys,Kala/Alcon Labo,1
Invirase,"Genentech, Inc.",1
Invokamet,Janssen Pharm.,1
Invokamet XR,Janssen Pharm.,1
Invokana,Janssen Pharm.,1
Iodixanol,Fresenius Kabi,1
Iodoquinol-Hydrocortisone-Aloe,Seton Pharmaceu,1
Iopidine,Alcon/Imprimis,1
Ipratropium Bromide*,Actavis/Teva,1
Ipratropium Bromide*,Ahp,1
Ipratropium Bromide*,Amneal Pharmace,1
Ipratropium Bromide*,Apotex Corp,1
Ipratropium Bromide*,Aurobindo Pharm,1
Ipratropium Bromide*,Bausch & Lomb I,1
Ipratropium Bromide*,Mylan,1
Ipratropium Bromide*,Mylan Specialty,1
Ipratropium Bromide*,Nephron Corp,1
Ipratropium Bromide*,Northstar Rx Ll,1
Ipratropium Bromide*,Ritedose Pharma,1
Ipratropium Bromide*,Roxane Labs.,1
Ipratropium Bromide*,Roxane/West-War,1
Ipratropium Bromide*,Sandoz,1
Ipratropium Bromide*,Sun Pharma Glob,1
Ipratropium Bromide*,West-Ward/Hikma,1
Ipratropium-Albuterol,Actavis Pharma,1
Ipratropium-Albuterol,Actavis/Teva,1
Ipratropium-Albuterol,Ahp,1
Ipratropium-Albuterol,"Cipla USA, Inc.",1
Ipratropium-Albuterol,Mylan,1
Ipratropium-Albuterol,Nephron Corp,1
Ipratropium-Albuterol,Ritedose Pharma,1
Ipratropium-Albuterol,Sandoz,1
Ipratropium-Albuterol,Sun Pharma Glob,1
Ipratropium-Albuterol,Teva USA,1
Ipratropium-Albuterol,Watson Labs,1
Irbesartan,Alembic Pharmac,1
Irbesartan,Aurobindo Pharm,1
Irbesartan,Camber Pharmace,1
Irbesartan,Hisun Pharmaceu,1
Irbesartan,Jubilant Cadist,1
Irbesartan,Lupin Pharmaceu,1
Irbesartan,Macleods Pharma,1
Irbesartan,Solco Healthcar,1
Irbesartan,Winthrop US,1
Irbesartan-Hydrochlorothiazide,Alembic Pharmac,1
Irbesartan-Hydrochlorothiazide,Lupin Pharmaceu,1
Irbesartan-Hydrochlorothiazide,Macleods Pharma,1
Irbesartan-Hydrochlorothiazide,Roxane/West-War,1
Irbesartan-Hydrochlorothiazide,Solco Healthcar,1
Irbesartan-Hydrochlorothiazide,Teva USA,1
Irbesartan-Hydrochlorothiazide,Winthrop US,1
Iressa,Astrazeneca,1
Irinotecan HCl,Actavis/Teva,1
Irinotecan HCl,Apotex Corp,1
Irinotecan HCl,App/Fresenius K,1
Irinotecan HCl,Areva Pharmaceu,1
Irinotecan HCl,Armas Pharmaceu,1
Irinotecan HCl,Auromedics-Eugi,1
Irinotecan HCl,Avet Pharmaceut,1
Irinotecan HCl,Bluepoint Labor,1
Irinotecan HCl,Hospira/Pfizer,1
Irinotecan HCl,Ingenus Pharmac,1
Irinotecan HCl,Northstar Rx Ll,1
Irinotecan HCl,Sagent Pharmace,1
Irinotecan HCl,Teva Parenteral,1
Irinotecan HCl,West-Ward-Novap,1
Irinotecan HCl,West-Ward/Hikma,1
Irinotecan HCl,"Xiromed, LLC",1
Iron,Amerisource-Gnp,2
Iron 100 Plus,Cypress Pharm.,1
Iron Chews,H2 Pharma LLC,1
Iron-Vitamin C,Cypress Pharm.,1
Irospan,Women'S Choice,1
Isentress,Merck Sharp & D,1
Isentress Hd,Merck Sharp & D,1
Isibloom,"Xiromed, LLC",1
Isolyte S,B.Braun,1
Isoniazid,Ahp,1
Isoniazid,"Cmp Pharma, Inc",1
Isoniazid,Mylan Instituti,1
Isoniazid,Sandoz,1
Isoniazid,Teva USA,1
Isopropyl Rubbing Alcohol,Leader,1
Isoproterenol HCl,Amneal Bioscien,1
Isoproterenol HCl,Amphastar Pharm,1
Isoproterenol HCl,Amring Pharmace,1
Isoproterenol HCl,"Cipla USA, Inc.",1
Isoproterenol HCl,Nexus Pharmaceu,1
Isopto Atropine,Alcon Laborator,1
Isordil,Bausch Health U,1
Isosorbide Dinit-Hydralazine,Ingenus Pharmac,1
Isosorbide Dinit-Hydralazine,Wilshire Pharma,1
Isosorbide Dinitrate,Advagen Pharma,1
Isosorbide Dinitrate,Ahp,1
Isosorbide Dinitrate,Avpak,1
Isosorbide Dinitrate,Bluepoint Labor,1
Isosorbide Dinitrate,Major Pharmaceu,1
Isosorbide Dinitrate,Mckesson Packag,1
Isosorbide Dinitrate,Northstar Rx Ll,1
Isosorbide Dinitrate,Oceanside Pharm,1
Isosorbide Dinitrate,Par Pharm.,1
Isosorbide Dinitrate,Par Pharmaceuti,1
Isosorbide Dinitrate,Sandoz,1
Isosorbide Dinitrate,West-Ward/Hikma,1
Isosorbide Dinitrate,Zydus Pharmaceu,1
Isosorbide Mononitrate,Actavis/Teva,1
Isosorbide Mononitrate,Kremers/Lannett,1
Isosorbide Mononitrate ER,Ahp,1
Isosorbide Mononitrate ER,Avet Pharmaceut,1
Isosorbide Mononitrate ER,Avpak,1
Isosorbide Mononitrate ER,Ingenus Pharmac,1
Isosorbide Mononitrate ER,Kremers/Lannett,1
Isosorbide Mononitrate ER,Major Pharmaceu,1
Isosorbide Mononitrate ER,Torrent Pharmac,1
Isosorbide Mononitrate ER,West-Ward/Hikma,1
Isosorbide Mononitrate ER,Zydus Pharmaceu,1
Isosulfan Blue,Auromedics-Eugi,1
Isosulfan Blue,Mylan Instituti,1
Isotretinoin,Amneal Pharmace,1
Isotretinoin,Mayne Pharma In,1
Isotretinoin,Sun Pharmaceuti,1
Isotretinoin,Teva USA,1
Isotretinoin,Upsher-Smith La,1
Isradipine,Actavis/Teva,1
Isradipine,Epic Pharma LLC,1
Isradipine,Glenmark Pharma,1
Istalol,Bausch & Lomb I,1
Istodax,Celgene/BMS,1
Isturisa,Recordati Rare,1
Isuprel,Bausch Health U,1
Itraconazole,Alembic Pharmac,1
Itraconazole,Amneal Pharmace,1
Itraconazole,Ascend Laborato,1
Itraconazole,Camber Pharmace,1
Itraconazole,Mylan,1
Itraconazole,Northstar Rx Ll,1
Itraconazole,Par Pharm.,1
Itraconazole,Patriot Pharmac,1
Itraconazole,Torrent Pharmac,1
Ixempra,R-Pharm US,1
Ixinity,Aptevo Biothera,1
Ixinity,"Medexus Pharma,",1
Jadenu,Novartis,1
Jadenu Sprinkle,Novartis,1
Jaimiess,"Xiromed, LLC",1
Jakafi,Incyte Corporat,1
Jalyn,GSK/Woodward Ph,1
Janssen Covid-19 Vaccine (Eua),Janssen Biotech,1
Jantoven,Upsher Smith La,1
Janumet,Merck Sharp & D,1
Janumet XR,Merck Sharp & D,1
Januvia,Merck Sharp & D,1
Jardiance,Boehringer Ing.,1
Jasmiel,"Afaxys, Inc.",1
Jatenzo,Clarus/Tolmar,1
Javygtor,Dr.Reddy'S Lab,1
Jelmyto,Urogen Pharma,1
Jemperli,Glaxosmithkline,1
Jencycla,Lupin Pharmaceu,1
Jentadueto,Boehringer Ing.,1
Jentadueto XR,Boehringer Ing.,1
Jevtana,Sanofi-Aventis,1
Jinteli,Teva USA,1
Jivi,"Bayer,Pharm Div",1
Jolessa,Teva USA,1
Jornay PM,Ironshore Pharm,1
Jublia,Bausch Health U,1
Juleber,Northstar Rx Ll,1
Juluca,Viiv Healthcare,1
Junel,Teva USA,1
Junel Fe,Teva USA,1
Junel Fe 24,Teva USA,1
Juxtapid,Amryt Pharmaceu,1
Jynarque,Otsuka America,1
K-Dur,Schering/Key,1
K-Phos Neutral,Beach Products,1
K-Phos No.2,Beach Products,1
K-Phos Original,Beach Products,1
K-Tab ER,Abbvie US LLC,1
Kadcyla,"Genentech, Inc.",1
Kaitlib Fe,Lupin Pharmaceu,1
Kalbitor,Dyax Corp./Shir,1
Kaletra,Abbvie US LLC,1
Kalydeco,Vertex Pharmace,1
Kanjinti,Amgen,1
Kanuma,Alexion Pharmac,1
Kapspargo Sprinkle,Ohm-Sun Pharmac,1
Karbinal ER,Zylera/Cerecor,1
Kariva,Teva USA,1
Katerzia,Azurity Pharmac,1
Kazano,Takeda Pharmace,1
Kcentra,CSL Behring LLC,1
Kedbumin,Kedrion Biophar,1
Kedrab,Kedrion Biophar,1
Kelnor 1-35,Teva USA,1
Kelnor 1-50,Teva USA,1
Kenalog-10,BMS Primarycare,1
Kenalog-40,BMS Primarycare,1
Kenalog-80,BMS Primarycare,1
Kengreal,"Chiesi USA, Inc",1
Kepivance,Sobi-Swedish Or,1
Keppra XR,UCB Pharma,1
Keppra*,UCB Pharma*,1
Kerendia,"Bayer,Pharm Div",1
Kerydin,Pharmaderm/Sand,1
Kesimpta Pen,Novartis,1
Ketalar,Par Pharmaceuti,1
Ketamine HCl,"Civica, Inc.",1
Ketamine HCl,Hospira/Pfizer,1
Ketamine HCl,Mylan/Auromedic,1
Ketamine HCl,West-Ward/Hikma,1
Ketoconazole*,Burel Pharmaceu,1
Ketoconazole*,Encube Ethicals,1
Ketoconazole*,Fougera/Sandoz,1
Ketoconazole*,Mylan*,1
Ketoconazole*,Northstar Rx Ll,1
Ketoconazole*,Padagis,1
Ketoconazole*,Patriot Pharmac,1
Ketoconazole*,Perrigo/Padagis,1
Ketoconazole*,Strides Pharma,1
Ketoconazole*,Taro Pharm USA*,1
Ketoconazole*,Teva USA*,1
Ketoconazole*,Tolmar Inc.,1
Ketoconazole*,"Xiromed, LLC",1
Ketone Test Strip,Nipro Diag/Triv,1
Ketoprofen,Avet Pharmaceut,1
Ketoprofen,Mylan,1
Ketorolac Tromethamine*,Ahp,1
Ketorolac Tromethamine*,Akorn Inc.,1
Ketorolac Tromethamine*,"Almaject, Inc*",1
Ketorolac Tromethamine*,Alvogen Inc*,1
Ketorolac Tromethamine*,Amphastar Pharm,1
Ketorolac Tromethamine*,Apotex Corp*,1
Ketorolac Tromethamine*,Athenex Pharmac*,1
Ketorolac Tromethamine*,Baxter Healthca*,1
Ketorolac Tromethamine*,Burel Pharmaceu,1
Ketorolac Tromethamine*,Dr.Reddy'S Lab,1
Ketorolac Tromethamine*,Fosun Pharma Us*,1
Ketorolac Tromethamine*,Fresenius Kabi*,1
Ketorolac Tromethamine*,Fresenius/Novap*,1
Ketorolac Tromethamine*,Hospira*,1
Ketorolac Tromethamine*,Hospira-Novaplu*,1
Ketorolac Tromethamine*,Hospira/Novaplu,1
Ketorolac Tromethamine*,Hospira/Pfizer*,1
Ketorolac Tromethamine*,"Micro Labs USA,",1
Ketorolac Tromethamine*,Mylan,1
Ketorolac Tromethamine*,Novaplus,1
Ketorolac Tromethamine*,Pacific/Greenst,1
Ketorolac Tromethamine*,Prasco Labs,1
Ketorolac Tromethamine*,Sagent Pharmace*,1
Ketorolac Tromethamine*,Sandoz,1
Ketorolac Tromethamine*,Sun Pharma Glob,1
Ketorolac Tromethamine*,Teva USA,1
Ketorolac Tromethamine*,Virtus Pharmace*,1
Ketorolac Tromethamine*,"West-Ward, Inc.*",1
Ketorolac Tromethamine*,West-Ward/Hikma*,1
Ketorolac Tromethamine*,Wockhardt USA L*,1
Keveyis,Strongbridge Us,1
Kevzara,Sanofi-Aventis,1
Keytruda,Merck Sharp & D,1
Khapzory,Acrotech Biopha,1
Khapzory,Spectrum/Acrote,1
Kimmtrak,Immunocore Comm,1
Kimyrsa,Melinta Therape,1
Kineret,Sobi-Swedish Or,1
Kisqali,Novartis,1
Kisqali Femara Co-Pack,Novartis,1
Kitabis Pak,Pari Respirator,1
Klaron,Bausch Health U,1
Klonopin,H2 Pharma LLC,1
Klonopin,Roche Labs.,1
Klor-Con,Upsher-Smith La,1
Klor-Con 10,Sandoz,1
Klor-Con 10,Upsher-Smith La,1
Klor-Con 8,Upsher-Smith La,1
Klor-Con M10,Sandoz,1
Klor-Con M10,Upsher-Smith La,1
Klor-Con M15,Upsher-Smith La,1
Klor-Con M20,Sandoz,1
Klor-Con M20,Upsher-Smith La,1
Klor-Con-Ef,Sandoz,1
Klor-Con-Ef,Upsher-Smith La,1
Kloxxado,Hikma Specialty,1
Koate,Kedrion Biophar,1
Kogenate FS,"Bayer,Pharm Div",1
Kombiglyze XR,Astrazeneca,1
Konsyl,Konsyl,1
Korlym,Corcept Therape,1
Korsuva,Vifor (Internat,1
Koselugo,Astrazeneca/Ale,1
Kovaltry,"Bayer,Pharm Div",1
Krintafel,Glaxosmithkline,1
Kristalose,Cumberland Phar,1
Krystexxa,Horizon Therape,1
Kurvelo,Lupin Pharmaceu,1
Kuvan,Biomarin Pharma,1
Kyleena,"Bayer,Pharm Div",1
Kymriah,Novartis,1
Kynmobi,Sunovion Pharma,1
Kyprolis,Amgen,1
L-Methyl-B6-B12,Virtus Pharmace,1
L-Methyl-B6-B12,Westminster Pha,1
L-Methyl-Mc Nac,Virtus Pharmace,1
L-Methylfolate,Breckenridge,1
L-Methylfolate Calcium,Novitium/Ani Ph,1
L-Methylfolate Calcium,Virtus Pharmace,1
L-Methylfolate Calcium,Westminster Pha,1
L-Methylfolate Forte,Breckenridge,1
Labetalol HCl*,Actavis/Teva,1
Labetalol HCl*,Advagen Pharma,1
Labetalol HCl*,Ahp,1
Labetalol HCl*,Akorn Inc.,1
Labetalol HCl*,"Almaject, Inc",1
Labetalol HCl*,Alvogen Inc*,1
Labetalol HCl*,Avet Pharmaceut,1
Labetalol HCl*,Baxter Healthca,1
Labetalol HCl*,Biocon Pharma I,1
Labetalol HCl*,Bluepoint Labor,1
Labetalol HCl*,"Civica, Inc.",1
Labetalol HCl*,County/Alvogen,1
Labetalol HCl*,Eywa Pharma Inc,1
Labetalol HCl*,Fosun Pharma Us,1
Labetalol HCl*,Fosun-Novaplus,1
Labetalol HCl*,Hospira/Pfizer,1
Labetalol HCl*,"Innogenix, Inc.",1
Labetalol HCl*,Major Pharmaceu,1
Labetalol HCl*,Method Pharmace,1
Labetalol HCl*,Mylan Instituti,1
Labetalol HCl*,Par Pharm.,1
Labetalol HCl*,Sandoz,1
Labetalol HCl*,TWI Pharmaceuti,1
Labetalol HCl*,"West-Ward,Inc./",1
Labetalol HCl*,West-Ward/Hikma,1
Labetalol HCl*,Zydus Pharmaceu,1
Lac-Dose,Rugby,1
Lacosamide*,Ahp,1
Lacosamide*,Alembic Pharmac,1
Lacosamide*,Amneal Pharmace,1
Lacosamide*,Ascend Laborato,1
Lacosamide*,Breckenridge,1
Lacosamide*,Camber Pharmace,1
Lacosamide*,Glenmark Pharma,1
Lacosamide*,Major Pharmaceu,1
Lacosamide*,Northstar Rx Ll,1
Lacosamide*,Sagent Pharmace,1
Lacosamide*,Sun Pharma Glob,1
Lacosamide*,Tris Pharma Inc,1
Lacosamide*,Vistapharm,1
Lacosamide*,Vistapharm/Pai,1
Lacosamide*,Zydus Pharmaceu,1
Lacrisert,Bausch & Lomb I,1
Lactated Ringers*,B.Braun*,1
Lactated Ringers*,Baxter Healthca*,1
Lactated Ringers*,Fresenius Kabi,1
Lactated Ringers*,Hospira/Icu Med*,1
Lactated Ringers*,Icu Medical Inc*,1
Lactinex,Bd Non-Medical,1
Lactobacillus,Brookfield Phar,1
Lactulose,Chartwell Rx Ll,1
Lactulose,Hi-Tech/Akorn C,1
Lactulose,Lannett Co. Inc,1
Lactulose,Morton Grove Ph,1
Lactulose,Pharm Assoc Inc,1
Lactulose,Qualitest/Par P,1
Lactulose,Torrent Pharmac,1
Lactulose,Vistapharm/Pai,1
Lagevrio (Eua),Merck Sharp & D,1
Lamictal,Glaxosmithkline,1
Lamictal (Orange),Glaxosmithkline,1
Lamictal ODT,Glaxosmithkline,1
Lamictal ODT (Blue),Glaxosmithkline,1
Lamictal ODT (Orange),Glaxosmithkline,1
Lamictal XR,Glaxosmithkline,1
Lamictal XR (Blue),Glaxosmithkline,1
Lamictal XR (Orange),Glaxosmithkline,1
Lamivudine,Apotex Corp,1
Lamivudine,Aurobindo Pharm,1
Lamivudine,Camber Pharmace,1
Lamivudine,Lupin Pharmaceu,1
Lamivudine,Macleods Pharma,1
Lamivudine,Major Pharmaceu,1
Lamivudine,Rising Pharm,1
Lamivudine,Silarx/Lannett,1
Lamivudine,Strides Pharma,1
Lamivudine Hbv,Apotex Corp,1
Lamivudine Hbv,Camber Pharmace,1
Lamivudine Hbv,Prasco Labs,1
Lamivudine-Zidovudine,Aurobindo Pharm,1
Lamivudine-Zidovudine,Camber Pharmace,1
Lamivudine-Zidovudine,Lupin Pharmaceu,1
Lamivudine-Zidovudine,Macleods Pharma,1
Lamivudine-Zidovudine,Strides Pharma,1
Lamotrigine,Advagen Pharma,1
Lamotrigine,Ahp,1
Lamotrigine,Alembic Pharmac,1
Lamotrigine,Aurobindo Pharm,1
Lamotrigine,"Cipla USA, Inc.",1
Lamotrigine,Dr.Reddy'S Lab,1
Lamotrigine,Glenmark Pharma,1
Lamotrigine,Jubilant Cadist,1
Lamotrigine,Major Pharmaceu,1
Lamotrigine,Mckesson Packag,1
Lamotrigine,Mylan,1
Lamotrigine,Mylan Instituti,1
Lamotrigine,Northstar Rx Ll,1
Lamotrigine,Rising Pharm,1
Lamotrigine,Taro Pharm USA,1
Lamotrigine,Teva USA,1
Lamotrigine,Torrent Pharmac,1
Lamotrigine,Unichem Pharmac,1
Lamotrigine,Zydus Pharmaceu,1
Lamotrigine (Blue),Owp Pharmaceuti,1
Lamotrigine (Green),Owp Pharmaceuti,1
Lamotrigine (Orange),Owp Pharmaceuti,1
Lamotrigine ER,Actavis/Teva,1
Lamotrigine ER,Amneal Pharmace,1
Lamotrigine ER,Dr.Reddy'S Lab,1
Lamotrigine ER,Northstar Rx Ll,1
Lamotrigine ER,Par Pharm.,1
Lamotrigine ER,Torrent Pharmac,1
Lamotrigine ER,"Trupharma, LLC.",1
Lamotrigine ER,Zydus Pharmaceu,1
Lamotrigine ODT,Ajanta Pharma L,1
Lamotrigine ODT,Amneal Pharmace,1
Lamotrigine ODT,Amring Pharmace,1
Lamotrigine ODT,Dr.Reddy'S Lab,1
Lamotrigine ODT,Par Pharm.,1
Lamotrigine ODT (Blue),Par Pharm.,1
Lamotrigine ODT (Orange),Par Pharm.,1
Lanoxin,Covis Pharma,1
Lanreotide Acetate,"Cipla USA, Inc.",1
Lansoprazol-Amoxicil-Clarithro,Rising Pharm,1
Lansoprazole,Ahp,1
Lansoprazole,Ascend Laborato,1
Lansoprazole,Bluepoint Labor,1
Lansoprazole,Breckenridge,1
Lansoprazole,Camber Pharmace,1
Lansoprazole,Dr.Reddy'S Lab,1
Lansoprazole,Lannett Co. Inc,1
Lansoprazole,Lifestar Pharma,1
Lansoprazole,Major Pharmaceu,1
Lansoprazole,Mckesson Packag,1
Lansoprazole,Mylan,1
Lansoprazole,Mylan Instituti,1
Lansoprazole,Northstar Rx Ll,1
Lansoprazole,Rising Pharm,1
Lansoprazole,Sandoz,1
Lansoprazole,Sun Pharmaceuti,1
