Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Minipress,Prazosin HCl,1,Pfizer US Pharm,17449.38,6741,75,24,2.482390232,232.6584,727.0575,0,14935.67,5977,55,23,2.629794757,271.5576364,649.3769565,1,16530.05,6560,60,18,2.5599965,275.5008333,918.3361111,0,21965.75,8310,50,21,2.611830807,439.315,1045.988095,0,15116.3,5730,39,18,2.605676603,387.5974359,839.7944444,1,-0.00235628,0.012191334
Minivelle,Estradiol,1,Noven Therapeut,3567568.24,178160,14359,3355,20.02791527,248.4552016,1063.358641,0,2145296.69,96112,7554,1618,22.32164605,283.9947961,1325.894122,0,1921981.61,79397,5752,1204,24.21031069,334.1414482,1596.330241,0,1706369.78,65588,4609,929,26.01846413,370.2255977,1836.781249,0,1505764.18,54619,3594,760,27.57682511,418.9661046,1981.268658,0,0.059894426,0.083246089
Minocin*,Minocycline HCl,1,Melinta Therape,0,0,0,0,0,0,0,0,176627.98,16675,96,23,10.59238261,1839.874792,7679.477391,1,169237.21,5275,87,33,32.08288341,1945.255287,5128.400303,1,312152.21,60878,178,40,5.127504353,1753.664101,7803.80525,0,363862.18,40468,196,44,8.991355639,1856.439694,8269.595,0,0.753553975,-0.053158746
Minocycline HCl,Minocycline HCl,1,Par Pharm.,3043296.87,1202610,23475,12578,2.587623652,129.6399093,241.9539569,0,2534055.2,903506.5,18569,10101,2.861972431,136.4669718,250.8717157,0,1942952.88,704789,14282,7486,2.814722822,136.0420725,259.5448678,0,1064783.84,399914,8346,4869,2.707118354,127.580139,218.6863504,0,245102.02,88369,2147,1602,2.80015591,114.1602329,152.9975156,0,0.034367746,0.019929787
Minocycline HCl,Minocycline HCl,1,Strides Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368.58,523,11,0,2.856751686,124.4163636,0,1,0,0
Minocycline HCl,Minocycline HCl,1,Major Pharmaceu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.45,489,22,15,0.804601227,17.88409091,26.23,1,643.54,880,31,24,0.731295455,20.75935484,26.81416667,0,373.33,624,24,21,0.598285256,15.55541667,17.77761905,1,-0.181882982,-0.137689241
Minocycline HCl,Minocycline HCl,1,Ranbaxy Pharma,59304.77,80055,1982,1079,0.740063645,29.92168012,54.96271548,0,38506.23,47644,1159,609,0.813438701,33.22366695,63.22862069,0,25802.54,26690,685,363,0.921570673,37.66794161,71.08137741,0,15612.96,17315,429,238,0.95102775,36.39384615,65.60067227,0,13586.1,14273,362,185,0.978696422,37.53066298,73.43837838,0,0.029093443,0.072370189
Minocycline HCl,Minocycline HCl,1,Dr.Reddy'S Lab,203142.71,76767,1751,1007,2.695700518,116.0152541,201.7305958,0,480230.4,164254,2699,1295,2.970965432,177.9290107,370.8342857,0,556412.83,168554,2868,1309,3.359707922,194.0072629,425.067097,0,372725.56,121357,2174,1130,3.161464298,171.4468997,329.8456283,0,206247,63980,1259,783,3.332259879,163.8181096,263.4061303,0,0.054024201,0.054427698
Minocycline HCl,Minocycline HCl,1,Alvogen Inc,294100.06,513400,7665,4415,0.567623662,38.36921853,66.61383013,0,624449.21,1167882,18596,8843,0.531393306,33.57975963,70.61508651,0,785264.17,1488509,23681,10543,0.522807259,33.16009332,74.48204211,0,460814,999487,15895,9512,0.462667212,28.99112929,48.44554247,0,88365.17,123289,2966,1965,0.736570459,29.79270735,44.96955216,0,0.592009201,0.067304773
Minocycline HCl,Minocycline HCl,1,Actavis/Teva,2015413.42,3601140.4,68660,32878,0.580995811,29.35353073,61.29975729,0,1817145.71,3057903,60089,29019,0.623031045,30.24090449,62.61917054,0,1399881.1,2297456,42993,21049,0.643527297,32.56067499,66.50582451,0,477144.05,719805,14599,8579,0.679244989,32.6833379,55.61767689,0,549120.79,803468.43,16914,10497,0.687417421,32.46545997,52.31216443,0,0.01203164,0.042946145
Minocycline HCl,Minocycline HCl,1,Caraco/Sun Phar,21562.31,36360,880,521,0.591271735,24.502625,41.38639156,0,397470.27,651828,13768,6828,0.62565884,28.8691364,58.21181459,0,1003240.59,1440904,30050,14679,0.702822396,33.38571015,68.34529532,0,1053688.77,1351287,28894,14572,0.782974135,36.46739012,72.30913876,0,184521.74,251562,5758,3080,0.739813842,32.04615144,59.90965584,0,-0.055123523,0.057630176
Minocycline HCl,Minocycline HCl,1,Aurobindo Pharm,3842026.12,6317173,129362,59918,0.627103898,29.69980458,64.12140125,0,3698896.29,5791667,119195,54136,0.6536119,31.03231084,68.32599915,0,2774616.34,3855030,76974,38518,0.733706074,36.04614987,72.03427852,0,3017493.53,3571550.857,69821,34212,0.854235674,43.21756391,88.19985765,0,3174020.48,3940557.166,76634,37939,0.815880534,41.41791476,83.6611529,0,-0.044899951,0.068001267
Minocycline HCl,Minocycline HCl,1,Torrent Pharmac,5270507.23,8354063,163856,82682,0.654392667,32.16548207,63.74431231,0,3537016.38,6511385,126385,60576,0.559488703,27.98604565,58.38973158,0,4620666.41,7335560,137491,67451,0.648308385,33.60704635,68.50404605,0,6080881.97,8815969,166002,80743,0.71569262,36.63137775,75.31156843,0,6751556.62,9561894,178576,89130,0.727829959,37.80774919,75.74954134,0,0.016958872,0.026946635
Minocycline HCl,Minocycline HCl,1,Zydus Pharmaceu,1870614.2,3225771,57668,26988,0.594412751,32.43764653,69.3128131,0,2534274.94,4225562,74486,31375,0.613199297,34.02350697,80.77370327,0,2957505.61,3991590.637,71170,28719,0.758409447,41.55550948,102.9808005,0,2860252.11,4023247,74043,31894,0.722576095,38.62960861,89.67994325,0,2885180.07,4212362.4,78115,33882,0.6956958,36.93503258,85.15377103,0,-0.037200642,0.040118489
Minocycline HCl ER,Minocycline HCl,1,Amneal Pharmace,36677.08,1300,34,20,28.14804065,1078.737647,1833.854,1,50840.91,2386,66,28,21.47491639,770.3168182,1815.746786,0,27608.62,1810,47,15,15.19670699,587.4174468,1840.574667,0,18042.16,1310,27,12,13.7030406,668.2281482,1503.513333,1,5561.38,550,16,0,10.03398385,347.58625,0,1,-0.267754935,-0.227308194
Minocycline HCl ER,Minocycline HCl,1,Ascend Laborato,18976.37,910,21,14,19.67303429,903.6366667,1355.455,1,185642.43,15411,398,177,12.0795141,466.4382663,1048.827288,0,200263.63,23494,617,212,8.511322405,324.5763857,944.6397642,0,210387.13,22899,565,161,9.231129623,372.3666018,1306.75236,1,196676.18,20460,487,161,9.728555305,403.8525257,1221.59118,1,0.053885678,-0.161420482
Minocycline HCl ER,Minocycline HCl,1,Sandoz,245797.86,17732,414,142,13.82483511,593.7146377,1730.970845,0,81678.37,6672,173,77,12.3197938,472.1293064,1060.758052,0,21370.1,2392,68,31,9.050403319,314.2661765,689.3580645,0,16525.88,1432,41,22,11.57360591,403.0702439,751.1763636,1,4878.46,420,11,0,12.04775758,443.4963636,0,1,0.040968362,-0.033812165
Minolira ER,Minocycline HCl,1,Epi Health LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13621.7,570,20,12,23.90642778,681.085,1135.141667,1,24922.99,990,30,16,25.13991931,830.7663333,1557.686875,1,0.051596648,0.051596648
Minoxidil,Minoxidil,1,Par Pharm.,1912189.6,8071904.57,71247,23630,0.24574634,26.83887883,80.92211595,0,2871017.02,11634179.36,113633,30345,0.253373385,25.26569764,94.61252332,0,3720057.75,14344556,133822,37736,0.267701125,27.79855143,98.58113605,0,3533212.71,14174023.58,134326,38519,0.253731424,26.3032675,91.72649108,0,4420768.44,17224694.19,176540,56391,0.255088543,25.04117163,78.39492898,0,0.005348646,0.009371351
Minoxidil,Minoxidil,1,Actavis/Teva,2688707.87,11827752,113400,32771,0.238161801,23.70994594,82.045341,0,2837177.18,11725723.5,99903,30611,0.251365843,28.39931914,92.6848904,0,1384547.96,6026555.5,50993,21402,0.236453387,27.15172592,64.69245678,0,85288.36,326550,3986,1465,0.271611464,21.39697943,58.21731058,0,334989.98,1510497.5,17603,9980,0.218199273,19.03027779,33.56613026,0,-0.196649253,-0.021647637
Minoxidil,Minoxidil,1,AHP,463.33,2283,36,24,0.206921538,12.87027778,19.30541667,1,884.01,3081,75,32,0.287864192,11.7868,27.6253125,0,1804.92,6241,136,40,0.289304937,13.27147059,45.123,0,691.19,2055,50,25,0.356524751,13.8238,27.6476,1,482.4,2785,39,23,0.179691711,12.36923077,20.97391304,1,-0.495990923,-0.034659368
Minoxidil,Minoxidil,1,Mutual Pharm Co,1155181.48,4846052.071,61572,16160,0.250781968,18.76147405,71.48400248,0,349862.14,1148670,15587,6224,0.30902465,22.44576506,56.21178342,0,1180776.03,4260811,34877,17249,0.286707658,33.85543567,68.45475274,0,2460636.37,9670276.434,78472,27203,0.259818304,31.35687086,90.45459582,0,1910551.37,7596016.5,70548,28296,0.252629734,27.08158091,67.52019261,0,-0.027667682,0.001836936
Mirapex ER,Pramipexole Di-HCl,1,Boehringer Ing.,1885084.07,103781,1841,372,18.19720535,1023.94572,5067.430296,0,1846152.75,94292,1652,325,19.59410871,1117.525878,5680.47,0,1825736.83,89126,1532,265,20.51468276,1191.734223,6889.572943,0,1533816.69,70297,1237,210,21.83178426,1239.94882,7303.889,0,1288059.91,56013,897,162,23.0477793,1435.964225,7950.987099,0,0.055698381,0.060855171
Mircette,Desog-E.Estradiol/E.Estradiol,1,Teva Women's He,11080.07,2520,49,12,4.396853175,226.1238776,923.3391667,0,10853.59,2240,37,0,4.845352679,293.3402703,0,0,6529.23,1232,26,0,5.299699675,251.1242308,0,1,5614.09,1120,26,0,5.012580357,215.9265385,0,1,5996.94,1008,14,0,5.949345238,428.3528571,0,1,0.186882766,0.078528938
Mirena,Levonorgestrel,1,"Bayer,Pharm Div",512119.03,539,538,537,950.1280705,951.8941078,953.6667225,0,669502.91,669,669,669,1000.751734,1000.751734,1000.751734,0,585898.79,578,578,572,1013.665727,1013.665727,1024.298584,0,661025.52,621,621,620,1064.453333,1064.453333,1066.170194,0,697253.41,621,621,618,1122.791321,1122.791321,1128.241764,0,0.054805585,0.042627617
Mirtazapine,Mirtazapine,1,Sky Pharmaceuti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896.1,9837,340,142,0.217435715,5.576764706,13.3528169,0,283.58,1315,44,18,0.216587251,6.445,15.75444444,1,180.44,747,21,0,0.270764538,8.592380952,0,1,0.250140699,0.115913293
Mirtazapine,Mirtazapine,1,Rising Pharm,7784672.13,12486872.56,356130,145703,0.658871779,21.8590743,53.42835858,0,21339333.01,36956206.93,975300,276560,0.600592481,21.87976316,77.1598677,0,24682924.06,46637691.04,1212506,319649,0.53854962,20.35695004,77.2188371,0,26130609.38,54386996.93,1316897,336438,0.504683502,19.84256125,77.66842444,0,28593699.92,61066610.58,1459824,371890,0.494242887,19.58708716,76.88752029,0,-0.02068745,-0.069353217
Mirtazapine,Mirtazapine,1,Sun Pharmaceuti,26918227.68,23979220.75,598322,190177,1.26607993,44.98953353,141.543024,0,30454789.67,31692847.32,770013,226279,1.056819244,39.55100715,134.5895539,0,31524669.52,29782431.04,691616,201671,1.161035165,45.58117441,156.3173164,0,32171260.4,31796659.5,684699,208983,1.116689281,46.98599005,153.9419972,0,31261292.47,34017751,702015,218242,1.00918741,44.53080414,143.2414131,0,-0.096268383,-0.055117784
Mirtazapine,Mirtazapine,1,Mylan,8689083.81,20345668.97,605038,142209,0.426760259,14.36121997,61.100801,0,1316735.8,2903904.25,89498,43647,0.455167297,14.71246061,30.16784201,0,492354.6,1472264.5,39428,14646,0.332396888,12.48743533,33.61700123,0,376801.68,1082193,30198,9812,0.347348543,12.47770316,38.40212801,0,272849.29,832544,22681,7216,0.327008594,12.02986156,37.8117087,0,-0.058557748,-0.064392275
Mirtazapine,Mirtazapine,1,Major Pharmaceu,79388.46,181996,8105,1682,0.436209917,9.794998149,47.19884661,0,93841.54,186129,8284,1613,0.504174739,11.32804684,58.1782641,0,95214.27,219629.5,8437,2313,0.433522227,11.28532298,41.16483787,0,51045.07,125181,5478,1341,0.407770109,9.318194597,38.06492916,0,33919.84,98359.5,4415,900,0.344855759,7.682862967,37.68871111,0,-0.154288774,-0.0570569
Mirtazapine,Mirtazapine,1,"Gsms, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.29,532,17,0,0.310158877,9.605294118,0,1,711.03,3045,97,30,0.233994565,7.330206186,23.701,0,199.92,752,20,0,0.273283188,9.996,0,1,0.167904,-0.061326949
Mirtazapine,Mirtazapine,1,Bryant Ranch Pr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.32,440,11,0,0.210339105,8.029090909,0,1,0,0
Mirtazapine,Mirtazapine,1,Aurobindo Pharm,60629601.49,112479452.6,2958188,723591,0.573587172,20.49552006,83.78987783,0,74333848.59,149772690.6,3718546,874707,0.515237458,19.99003067,84.98142646,0,86754969.57,169801819.9,4145030,956388,0.535746653,20.92987736,90.71106033,0,97157845.01,178812841.8,4352639,967717,0.569973675,22.32159502,100.3990268,0,99236717.2,185990001.5,4468271,1006523,0.563825795,22.20919841,98.59359121,0,-0.010786252,-0.004281955
Mirtazapine,Mirtazapine,1,Apotex Corp,12157548.34,33670478.68,1031833,232340,0.359558623,11.78247676,52.32654016,0,10510187.06,26890216.8,797306,173499,0.39036158,13.18212463,60.57779618,0,13664832.11,39443445.67,1044311,258372,0.346465644,13.08502171,52.88820813,0,11518807.25,33879047.68,911463,213009,0.340411377,12.63771239,54.07662235,0,11213859.66,31770193.22,857224,193451,0.353804002,13.08159788,57.9674422,0,0.039342471,-0.004025411
Mirtazapine,Mirtazapine,1,AHP,20219.4,48286,1875,563,0.417565647,10.78368,35.91367673,0,19999.45,43763,1880,454,0.455166722,10.63800532,44.05165198,0,10915.84,26065,1005,322,0.414233592,10.86153234,33.90012422,0,5247.5,13019.5,518,170,0.408023801,10.13030888,30.86764706,0,2848.36,7957,356,116,0.352828137,8.001011236,24.55482759,0,-0.135275599,-0.04124065
Mirtazapine,Mirtazapine,1,Mylan Instituti,91706.3,214963.164,8450,2292,0.423170977,10.85281657,40.0114747,0,60124.18,125904.835,5652,1299,0.474805932,10.63768224,46.28497306,0,60569.07,141498,6011,1334,0.422858911,10.07637165,45.40410045,0,47049.26,107702.5,4495,954,0.434363783,10.46702114,49.3178826,0,35525.83,88587.25,3754,820,0.400043364,9.463460309,43.32418293,0,-0.079013077,-0.013952585
Mirvaso,Brimonidine Tartrate,1,Galderma Labora,1943751.04,123630,3651,2161,15.72545831,532.3886716,899.4683202,0,2209714.21,132426,3891,2150,16.68837146,567.9039347,1027.774051,0,2017667.39,116430,3397,1795,17.33019941,593.9556638,1124.048685,0,2070539.3,111356,3319,1801,18.5938397,623.8443206,1149.660911,0,2219875.81,112965,3400,1859,19.65083028,652.90465,1194.12362,0,0.056846278,0.057290666
Misoprostol,Misoprostol,1,Novitium/Ani Ph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815956.25,1000506,10306,5598,0.828834867,79.17293324,145.7585298,0,0,0
Misoprostol,Misoprostol,1,Marlex Pharm.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8371.01,17479,241,155,0.488757193,34.73448133,54.00651613,0,0,0
Misoprostol,Misoprostol,1,Greenstone LLC.,4301793.49,5438011,72385,29148,0.806030011,59.42934987,147.5845166,0,3882093.31,5153036.811,69837,30157,0.768317232,55.58791629,128.7294263,0,3713228,5004966,66338,29893,0.757993482,55.97437366,124.2173084,0,3804321.05,5044069.667,72130,34431,0.77522651,52.74256273,110.4911577,0,2541269.07,3290609,53176,27812,0.803349334,47.7897749,91.37311484,0,0.036276912,-0.000832484
Misoprostol,Misoprostol,1,Gavis/Lupin,3396346.68,3997733,52565,19322,0.860884078,64.61232151,175.7761453,0,2947058.48,3715249,47989,19181,0.805155775,61.41112505,153.6446734,0,2358875.97,2993934,38432,17049,0.802562177,61.37791346,138.3586117,0,1555119.02,1889437.5,26557,15224,0.841879798,58.55778213,102.1491737,0,1772705.28,2156011.5,31872,16985,0.851856133,55.61951807,104.3688714,0,0.01185007,-0.002632081
Mitigare,Colchicine,1,Hikma Specialty,8140696.05,1396120,31068,13750,5.830942935,262.0283266,592.0506218,0,9362495.28,1602950,35334,15140,5.840790592,264.9712821,618.3946684,0,13048274.71,2200414,48098,18781,5.929918056,271.2851825,694.7593158,0,36530092.26,5611138,124090,53366,6.510282274,294.3838525,684.5199614,0,37238471.16,5558217,122467,50711,6.699715243,304.0694323,734.3272892,0,0.029097505,0.035331406
Mitigo,Morphine Sulfate/PF,1,Piramal Critica,0,0,0,0,0,0,0,0,4148.29,420,21,0,9.876880952,197.5376191,0,1,3622.79,380,19,0,9.533657895,190.6731579,0,1,0,0,0,0,0,0,0,0,10194.04,940,43,19,10.37072093,237.0706977,536.5284211,0,0,0.016396224
Mitomycin,Mitomycin,1,Bluepoint Labor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18258.53,40,13,0,589.2447552,1404.502308,0,1,0,0
Mitomycin,Mitomycin,1,West-Ward/Hikma,0,0,0,0,0,0,0,0,98783.66,810,56,26,510.1279632,1763.993929,3799.371539,1,49309.85,67,23,14,751.232587,2143.906522,3522.132143,1,28580.06,55,11,0,530.5259005,2598.187273,0,1,53361.03,78,21,17,682.8697837,2541.001429,3138.884118,1,0.287156354,0.102096412
Mitomycin,Mitomycin,1,Accord-Novaplus,44237.04,203,40,19,334.5614616,1105.926,2328.265263,1,97963.13,185,52,24,542.2068049,1883.906346,4081.797083,1,58454.93,113,36,18,596.1023249,1623.748056,3247.496111,1,62839.98,183,53,20,499.8543433,1185.66,3141.999,1,17102.49,86,21,12,198.8661628,814.4042857,1425.2075,1,-0.602151776,-0.12194596
Mitomycin,Mitomycin,1,Mylan/Archis Ph,65089.22,119,36,21,545.3654952,1808.033889,3099.486667,1,165056.37,435,79,49,363.5383123,2089.321139,3368.497347,1,180624.15,210,69,43,910.3974849,2617.741304,4200.561628,1,254473.89,274,98,53,923.5295271,2596.672347,4801.394151,0,392016.18,432,206,90,914.6793062,1902.991165,4355.735333,0,-0.009583041,0.138007958
Mitomycin,Mitomycin,1,Accord Healthca,828645.22,12578.4,501,267,87.18583634,1653.982475,3103.54015,1,1296212.56,2535.2,522,310,498.3280392,2483.165824,4181.330839,1,969512.12,1397.8,411,229,766.9282458,2358.910268,4233.67738,0,551270.9,935.8,285,153,703.4886113,1934.28386,3603.077778,0,631204.19,1212.77,350,187,627.8797578,1803.440543,3375.423476,0,-0.107477011,0.638164974
Mitoxantrone HCl,Mitoxantrone HCl,1,Hospira/Pfizer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092.86,332.5,29,0,15.31687218,175.6158621,0,1,4734.55,287.5,16,0,16.468,295.909375,0,1,0.075154236,0.075154236
Mitoxantrone HCl,Mitoxantrone HCl,1,App/Fresenius K,2907.23,130.5,15,0,22.27762452,193.8153333,0,1,5319.9,152.5,14,0,34.88459016,379.9928571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7864.15,352.5,26,0,22.30964539,302.4673077,0,1,0,0.000359145
Mobic,Meloxicam,1,Boehringer Ing.,1567533.81,158818,2841,809,10.05989472,551.754245,1937.619048,0,1567969.55,144489,2647,746,11.12276904,592.3572157,2101.835858,0,1581705.59,138489,2229,648,11.64718783,709.6032257,2440.903688,0,1471005.33,120344,1889,608,12.47367734,778.7217205,2419.416661,0,243736.83,19482,393,223,12.78162371,620.1954962,1092.990269,0,0.024687698,0.06169103
Modafinil,Modafinil,1,Viona Pharmaceu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130646.65,35456,548,417,3.694504927,238.4062956,313.3013189,1,0,0
Modafinil,Modafinil,1,"Cephalon,Inc.-T",4910243.24,1184809.5,26534,7635,4.118959993,185.054769,643.1228867,0,2272882.49,768104.5,17145,5104,2.954338002,132.5682409,445.3139675,0,1314178.1,413672,9448,2548,3.163901812,139.0959039,515.7684851,0,714071.74,206234,4931,1540,3.413737299,144.8127642,463.6829481,1,608211.05,149312.5,3204,905,3.910060899,189.8286673,672.0564088,1,0.145390098,-0.012927649
Modafinil,Modafinil,1,Orchid/Bionphar,757112.48,206806,4478,1591,3.657514928,169.0738008,475.8720805,1,1029905.68,346565,7263,2193,2.973553413,141.8016908,469.633233,1,2227498.06,735846.5,15071,5074,3.026826327,147.8002827,439.0023768,1,3373873.64,1119848.5,22650,6267,3.015937537,148.9568936,538.3554556,1,2820460.36,805062,16638,5508,3.496978808,169.5191946,512.0661511,1,0.159499746,-0.011158412
Modafinil,Modafinil,1,Bionpharma Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101160.21,340734,6799,3425,3.222876908,161.9591425,321.5066307,1,0,0
Modafinil,Modafinil,1,Rising Pharm,750103.05,187525,3816,1932,4.016640813,196.5678852,388.2520963,0,1208363.91,459043,9004,3612,2.645583399,134.2030109,334.5415033,0,1975003.55,931459.5,17705,5390,2.123940796,111.55061,366.4199536,0,3306589.02,1339330.5,25209,7355,2.478411857,131.1670046,449.5702271,1,3701435.43,1325712.5,25566,7211,2.791427881,144.7796069,513.3040397,1,0.126297017,-0.086957794
Modafinil,Modafinil,1,Aurobindo Pharm,7878757.48,2006336.5,42218,11546,3.919113012,186.6208129,682.3798268,1,10071326.5,3465351.5,70558,18655,2.898005201,142.738265,539.8727687,1,12119943.94,4001578.5,79322,18436,3.008916715,152.7942304,657.4063756,1,12392013.73,3587982.5,71060,17727,3.430312674,174.3880345,699.0474265,1,14112375.99,3519867.5,70913,17204,3.963059593,199.009716,820.2962096,1,0.155305644,0.002791638
Modafinil,Modafinil,1,Apotex Corp,12044472.04,3215955.837,64497,18301,3.740373327,186.7446864,658.1319076,1,20980982.95,6504026,127861,30535,3.213843022,164.0921231,687.1125905,1,18928159.17,6448341,120081,27793,2.925102361,157.6282607,681.0405199,1,16462884.63,5788656.5,107004,25886,2.845976294,153.8529834,635.9763822,1,18444026.11,5863962.5,107790,26086,3.136979475,171.1107349,707.0469259,1,0.102250739,-0.043028109
Modafinil,Modafinil,1,Avet Pharmaceut,1203926.47,311236,5894,2608,4.025193294,204.263059,461.6282477,1,3951501.61,1308906,23766,7550,3.038544319,166.2670037,523.3776967,0,4230883.21,1489120.5,29764,7603,2.840294094,142.1476687,556.4754978,1,4229649.51,1435669.5,28747,7539,2.944766409,147.1335969,561.0358814,1,4634266.22,1485161.5,29783,7826,3.114302424,155.601055,592.1628188,1,0.057571974,-0.062128128
Modafinil,Modafinil,1,AHP,0,0,0,0,0,0,0,0,4656.34,549,24,11,8.644047376,194.0141667,423.3036364,1,691.49,343,12,0,2.03232437,57.62416667,0,1,512.31,454,14,0,1.129728082,36.59357143,0,1,851.85,600,14,0,1.52780303,60.84642857,0,1,0.352363507,-0.438801188
Modafinil,Modafinil,1,Alembic Pharmac,22537172.4,5559957.5,105006,25969,4.048913933,214.6274727,867.8490662,1,7883264.66,2209033.5,43061,14759,3.564072575,183.0720295,534.1327095,1,5234096.01,1662191,31878,8171,3.139219091,164.1914803,640.5698213,1,6283467.23,2066335,38332,10319,3.032664894,163.9222381,608.9221078,1,8098712.29,2697959.5,49813,12885,2.99183756,162.5823036,628.5380124,1,-0.013462527,-0.072850291
Modafinil,Modafinil,1,Major Pharmaceu,10721.65,1283,37,12,8.094967415,289.7743243,893.4708333,1,6718.88,1258,40,21,5.268312495,167.972,319.9466667,1,4456.78,801,30,13,5.397552126,148.5593333,342.8292308,1,2020.46,743,21,15,2.552048161,96.21238095,134.6973333,1,3286.53,934,35,19,3.267698017,93.90085714,172.9752632,1,0.280421768,-0.202911208
Moexipril HCl,Moexipril HCl,1,Teva USA,1738891.76,1979753,23426,6600,0.877723029,74.22913686,263.4684485,0,1753931.67,2126430,24505,7027,0.824987475,71.57444073,249.5989284,0,1745365.06,1961973,21603,6171,0.889478077,80.79271675,282.8334241,0,1014784.69,1372744,13968,3846,0.73940333,72.65067941,263.8545736,0,905217.82,1252414,12325,3706,0.722936605,73.44566491,244.2573718,0,-0.022270287,-0.047344935
Moexipril HCl,Moexipril HCl,1,Glenmark Pharma,1230648.05,1423900,20088,5276,0.864501715,61.26284598,233.2539898,0,941080.22,1111546,14550,4893,0.847886358,64.67905292,192.3319477,0,1045977.27,1174972.5,14585,4202,0.889984701,71.71595955,248.9236721,0,1323137.98,1542707.5,18384,4331,0.857096671,71.9722574,305.504036,0,1233640.78,1464205,17153,4546,0.842199125,71.91982627,271.3684074,0,-0.017381407,-0.006512901
Molindone HCl,Molindone HCl,1,Epic Pharma LLC,0,0,0,0,0,0,0,0,20772.78,3595,62,20,5.838352259,335.0448387,1038.639,0,47072.39,5554,67,17,8.099117,702.5729851,2768.964118,1,186063.05,19805.5,216,41,9.626053318,861.4030093,4538.123171,0,158013.46,15330.5,155,23,10.88665993,1019.441677,6870.150435,0,0.130957784,0.230839582
Mometasone Furoate*,Mometasone Furoate,1,Taro Pharm USA,8974.92,16144.8,279,181,0.555901591,32.16817204,49.58519337,0,4452.31,8550,157,103,0.520738012,28.35866242,43.22631068,0,3260.5,7410,113,88,0.440013495,28.8539823,37.05113636,0,2587.7,5880,85,56,0.440085034,30.44352941,46.20892857,0,3370.11,6270,91,56,0.537497608,37.03417582,60.18053571,0,0.221349435,-0.008381422
Mometasone Furoate*,Mometasone Furoate,1,Glenmark Pharma,5779088.33,9286322.22,222586,147677,0.62153621,25.96339541,39.13329991,0,6244408.44,10053211.54,243842,156589,0.622999625,25.60842037,39.87769537,0,3278071.57,6253058.84,146904,95589,0.525689124,22.31437925,34.29339746,0,3527996.29,7371868.55,165258,103712,0.481105919,21.34841454,34.01724285,0,4848715.29,9233614.402,202468,125160,0.52885988,23.94805742,38.74013495,0,0.099258726,-0.039563743
